Product_Category,Product_Price,Order_Quantity,Return_Status,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Total_Value,Discount_Percentage,Price_Category,Age_Group,Order_Month,Order_Weekday,Is_Weekend
4,43.12,1,0,63,1,45,0,2,18.5,43.12,42.9035250463822,0,3,2,2,0
4,138.11,4,0,61,1,47,2,0,18.15,552.44,13.1416986460068,0,3,1,1,0
1,296.53,1,0,24,0,15,1,0,21.71,296.53,7.32135028496274,1,0,10,6,1
3,404.99,3,1,43,1,78,1,2,16.97,1214.97,4.19022691918319,2,2,10,2,0
1,139.65,3,1,55,0,65,0,1,39.08,418.95,27.984246330111,0,2,9,4,0
3,76.45,1,0,65,1,77,3,2,25.4,76.45,33.2243296272073,0,3,6,2,0
1,456.02,3,1,59,0,29,2,0,28.93,1368.06,6.34401999912285,2,2,7,3,0
3,218.33,3,0,58,1,51,2,1,29.65,654.99,13.5803600054963,1,2,6,4,0
2,101.63,2,0,55,1,75,0,0,30.92,203.26,30.4240873757749,0,2,8,1,0
0,423.45,2,1,29,0,73,3,2,37.12,846.9,8.76608808596056,2,1,12,3,0
1,271.7,4,1,39,0,18,0,2,46.8,1086.8,17.2248803827751,1,1,6,6,1
4,264.28,4,1,57,1,31,3,0,47.62,1057.12,18.0187679733616,1,2,9,2,0
1,365.89,5,1,27,1,38,0,2,26.27,1829.45,7.1797534778212,2,1,1,0,0
3,138.37,5,1,39,0,28,3,0,33.19,691.85,23.9864132398641,0,1,10,3,0
3,67.17,3,0,39,1,24,1,1,30.12,201.51,44.8414470745869,0,1,1,2,0
1,341.18,4,1,45,0,44,1,0,6.37,1364.72,1.86704965121051,2,2,9,4,0
2,192.67,2,1,53,0,34,2,1,37.32,385.34,19.369907095033,1,2,10,4,0
1,191.95,2,1,41,0,75,2,2,42.02,383.9,21.89111747851,1,2,9,0,0
4,471.67,1,1,31,0,68,2,1,15.12,471.67,3.20563105561091,2,1,2,5,1
1,68.22,3,0,28,1,24,0,2,21.09,204.66,30.9146877748461,0,1,5,0,0
2,160.79,3,1,46,0,99,2,0,47.81,482.37,29.734436221158,0,2,10,0,0
0,171.71,1,0,69,0,99,1,1,11.17,171.71,6.50515403878633,0,3,11,4,0
0,237.12,3,0,67,1,97,2,2,8.32,711.36,3.50877192982456,1,3,4,0,0
3,84.91,2,0,47,0,66,2,1,2.03,169.82,2.39076669414674,0,2,5,5,1
1,24.7,3,0,65,0,3,0,1,14.93,74.1,60.4453441295547,0,3,7,5,1
0,60.37,5,0,70,0,61,1,2,7.97,301.85,13.2019214841809,0,3,1,4,0
0,255.86,5,0,66,1,0,0,2,6.76,1279.3,2.6420698819667,1,3,1,5,1
3,88.69,1,0,27,1,42,1,1,47.58,88.69,53.6475363626114,0,1,12,1,0
0,301.95,4,1,55,0,53,2,1,13.08,1207.8,4.33184302036761,1,2,10,1,0
3,151.35,3,0,33,0,27,3,1,7.88,454.05,5.20647505781302,0,1,5,6,1
4,20.94,3,0,23,1,95,3,2,1.98,62.82,9.45558739255014,0,0,5,3,0
3,233.12,4,0,28,0,14,0,1,14.78,932.48,6.34008236101579,1,1,6,1,0
2,383.5,4,1,52,0,67,2,2,31.18,1534,8.13037809647979,2,2,6,5,1
3,342.22,5,1,29,0,2,2,1,13.27,1711.1,3.87762258196482,2,1,12,2,0
3,33.98,4,0,70,1,94,3,0,44.67,135.92,131.45968216598,0,3,7,6,1
0,109.47,3,0,47,0,85,3,0,19.17,328.41,17.5116470265826,0,2,4,0,0
3,208.84,4,0,54,0,57,0,1,17.03,835.36,8.15456809040414,1,2,10,1,0
1,45.39,5,0,45,1,99,2,0,7.2,226.95,15.862524785195,0,2,3,3,0
0,388.93,4,1,47,1,36,3,2,38.72,1555.72,9.9555189879927,2,2,10,0,0
4,431.22,2,1,47,1,10,0,0,38.95,862.44,9.03251240666017,2,2,7,5,1
4,118.16,2,0,40,0,49,3,1,44.98,236.32,38.0670277589709,0,1,6,4,0
2,58.79,5,0,59,1,33,2,0,44.29,293.95,75.3359414866474,0,2,5,3,0
3,299.49,4,0,56,0,8,3,0,12.07,1197.96,4.03018464723363,1,2,10,0,0
0,392.99,1,1,23,1,26,3,1,35.48,392.99,9.02821954757119,2,0,5,5,1
1,245.04,5,0,70,0,98,3,2,7.51,1225.2,3.06480574600065,1,3,7,4,0
2,204.18,5,0,61,0,47,3,2,14.43,1020.9,7.06729356450191,1,3,3,4,0
2,463.78,4,1,22,0,79,1,1,24.07,1855.12,5.1899607572556,2,0,6,5,1
4,414.45,4,1,31,0,79,2,0,15.55,1657.8,3.75196042948486,2,1,8,1,0
4,198.8,4,0,46,1,35,1,1,44.12,795.2,22.1931589537223,1,2,5,3,0
0,56.53,5,0,22,1,96,2,1,23.67,282.65,41.8715726163099,0,0,6,1,0
1,188.68,4,0,18,0,16,0,1,22.89,754.72,12.1316514733941,1,0,8,3,0
3,249.94,5,0,49,0,63,2,2,4.54,1249.7,1.81643594462671,1,2,10,5,1
1,350.28,2,0,53,0,85,0,2,0.38,700.56,0.108484640858742,2,2,9,5,1
0,311.11,5,1,42,0,64,0,1,29.12,1555.55,9.36003342869082,1,2,9,0,0
2,214.95,4,1,58,0,0,0,1,26.01,859.8,12.1004884856944,1,2,11,3,0
3,448.77,2,1,68,0,77,0,0,43.67,897.54,9.73104262762663,2,3,5,2,0
4,209.24,5,1,49,1,56,2,0,36.6,1046.2,17.4918753584401,1,2,3,4,0
0,31,2,0,37,0,99,0,0,22.35,62,72.0967741935484,0,1,6,5,1
3,74.01,2,0,30,0,13,1,1,11.26,148.02,15.2141602486151,0,1,4,4,0
2,219.57,5,1,54,0,17,1,1,40.21,1097.85,18.3130664480576,1,2,11,3,0
0,253.18,2,1,31,0,28,1,2,45.08,506.36,17.8055138636543,1,1,1,0,0
3,340.11,4,1,56,1,4,2,2,28.99,1360.44,8.5237129164094,2,2,3,4,0
1,380.84,1,1,51,1,48,3,0,18.48,380.84,4.85243146728285,2,2,12,6,1
3,89.5,3,1,37,1,68,2,1,41.9,268.5,46.8156424581006,0,1,12,2,0
4,61.87,2,0,37,0,88,1,2,24.79,123.74,40.0678842734766,0,1,12,1,0
3,220.9,4,0,25,0,55,3,0,9.67,883.6,4.37754640108646,1,0,5,1,0
1,244.73,1,1,69,1,27,0,2,36.62,244.73,14.9634290851142,1,3,12,1,0
2,39.41,1,0,19,0,61,2,2,12.1,39.41,30.7028672925653,0,0,3,5,1
4,194.2,5,1,49,1,86,3,0,28.59,971,14.7219361483007,1,2,2,6,1
4,471.71,5,1,54,1,60,1,1,41.68,2358.55,8.83593733437918,2,2,3,2,0
3,142.42,2,0,30,0,36,0,2,37.16,284.84,26.0918410335627,0,1,8,6,1
4,347.56,1,0,69,0,78,2,0,20.16,347.56,5.80043733456094,2,3,2,4,0
2,153.92,1,0,27,0,30,0,2,34.06,153.92,22.1283783783784,0,1,4,5,1
0,302.12,1,1,51,0,16,0,0,41.16,302.12,13.6237256719184,1,2,6,0,0
3,96.49,5,0,67,0,73,1,2,2.9,482.45,3.00549279718106,0,3,8,3,0
2,126.57,5,1,51,0,97,2,0,42.49,632.85,33.5703563245635,0,2,9,4,0
0,479.19,5,1,39,1,39,1,1,49.37,2395.95,10.302802646132,2,1,4,5,1
1,425.24,4,1,33,1,66,2,1,32.36,1700.96,7.60982033675101,2,1,11,5,1
1,363.54,5,1,39,0,22,1,1,46.68,1817.7,12.8404027067173,2,1,5,2,0
2,430.6,4,1,49,1,88,3,1,44.84,1722.4,10.4133766836972,2,2,12,1,0
2,282.42,4,1,19,1,23,0,1,23.34,1129.68,8.26428723178245,1,0,10,6,1
2,461.16,3,0,32,1,45,1,1,8.5,1383.48,1.84317807268627,2,1,9,5,1
0,92.54,1,0,37,0,99,2,0,9.07,92.54,9.80116706289172,0,1,4,0,0
4,253.03,3,1,37,1,17,2,0,47.43,759.09,18.7448128680394,1,1,1,2,0
4,289.71,3,0,40,0,30,3,2,17.58,869.13,6.06813710261986,1,1,10,6,1
3,449.9,1,0,35,1,91,3,2,8.12,449.9,1.80484552122694,2,1,3,1,0
0,239.47,3,1,62,0,39,0,2,47.1,718.41,19.6684344594312,1,3,8,5,1
0,197.65,1,0,32,1,26,0,0,39.62,197.65,20.045535036681,1,1,5,6,1
0,22.49,3,0,26,0,55,2,0,3.13,67.47,13.9172965762561,0,1,7,0,0
0,42.22,2,0,29,1,68,1,2,2.39,84.44,5.6608242539081,0,1,9,6,1
3,476.96,3,1,55,0,46,2,2,21.74,1430.88,4.5580342167058,2,2,9,2,0
4,133.25,4,0,34,0,55,1,0,28.22,533,21.1782363977486,0,1,12,4,0
4,135.81,1,0,48,0,0,0,2,47.49,135.81,34.9679699580296,0,2,2,4,0
2,55.73,1,0,39,1,71,3,1,4.23,55.73,7.59016687600933,0,1,12,4,0
0,58.96,4,0,58,0,26,0,0,11.69,235.84,19.8270013568521,0,2,9,4,0
1,148.57,5,1,66,0,96,2,2,15.82,742.85,10.6481793094164,0,3,7,2,0
2,244.13,5,1,47,0,45,1,2,23.62,1220.65,9.67517306353173,1,2,5,2,0
0,291.25,5,0,35,1,50,2,1,7.8,1456.25,2.67811158798283,1,1,2,5,1
0,460.6,1,0,65,0,0,3,2,15.42,460.6,3.34780720798958,2,3,6,0,0
2,470.24,4,1,65,0,15,2,2,47.42,1880.96,10.0842123171147,2,3,10,0,0
2,215.26,4,0,53,1,86,3,0,22.72,861.04,10.5546780637369,1,2,9,0,0
3,194.5,3,0,32,0,17,0,1,12.27,583.5,6.30848329048843,1,1,12,0,0
0,121.74,1,0,21,1,38,2,0,18.48,121.74,15.1798915722031,0,0,11,0,0
4,80.52,3,0,19,1,95,3,2,22.19,241.56,27.5583705911575,0,0,11,4,0
0,260.52,3,0,70,0,72,0,1,26.84,781.56,10.3024719791187,1,3,5,3,0
0,394.08,5,1,37,0,15,3,0,26.54,1970.4,6.73467316280958,2,1,9,4,0
0,298.58,5,1,41,1,42,0,1,46.65,1492.9,15.6239533793288,1,2,2,2,0
1,69.04,5,1,56,1,51,2,2,46.3,345.2,67.0625724217845,0,2,5,2,0
4,380.71,4,1,25,0,37,3,2,39.79,1522.84,10.451524782643,2,0,2,0,0
1,449.14,4,1,40,1,11,2,1,37.98,1796.56,8.45616066259963,2,1,8,0,0
1,182.52,5,0,18,1,52,1,1,11.15,912.6,6.10891957045803,1,0,12,2,0
4,22.56,3,0,34,1,75,1,0,34.27,67.68,151.906028368794,0,1,4,0,0
1,165.89,5,1,65,1,14,2,0,30.82,829.45,18.5785761649286,0,3,12,4,0
1,472.75,2,1,33,0,21,2,1,39.66,945.5,8.38921205711264,2,1,8,1,0
3,363.67,3,0,47,0,56,3,0,11.29,1091.01,3.10446283718756,2,2,11,4,0
4,193.41,5,0,66,0,79,2,0,6.59,967.05,3.40726953104803,1,3,11,2,0
0,409.31,2,0,59,1,8,3,2,7.71,818.62,1.88365786323325,2,2,8,3,0
2,16.1,1,0,70,1,15,3,0,1.16,16.1,7.20496894409938,0,3,3,5,1
0,232.71,1,1,60,0,35,0,0,47.65,232.71,20.4761290877057,1,2,2,5,1
4,139.48,2,0,68,0,82,2,1,19.39,278.96,13.9016346429596,0,3,9,6,1
3,198.17,2,0,31,1,58,1,0,30.62,396.34,15.4513801281728,1,1,4,6,1
0,297.43,2,1,62,0,67,3,2,32.61,594.86,10.9639242847056,1,3,1,4,0
4,487.62,1,1,23,0,64,3,0,9.98,487.62,2.04667569008654,2,0,8,3,0
3,187.12,4,1,45,1,91,1,1,43.21,748.48,23.0921333903378,1,2,8,2,0
0,118.74,1,0,27,0,16,3,1,1.83,118.74,1.54118241536129,0,1,3,5,1
1,110.18,3,1,33,1,31,1,0,45.46,330.54,41.2597567616627,0,1,3,6,1
2,21.7,4,0,69,1,98,2,1,25.59,86.8,117.926267281106,0,3,9,5,1
3,222.67,2,1,38,1,0,1,1,46.61,445.34,20.9323213724345,1,1,2,3,0
1,92.37,3,0,36,0,80,2,1,41.91,277.11,45.3718739850601,0,1,11,3,0
2,105.47,1,0,46,1,74,0,2,2.31,105.47,2.19019626434057,0,2,8,3,0
1,468.62,2,1,57,1,74,3,1,38.7,937.24,8.25829029917631,2,2,12,2,0
4,171.71,4,0,36,0,0,1,1,8.09,686.84,4.71143206569216,0,1,6,1,0
2,186.31,4,0,46,1,75,2,0,13.15,745.24,7.0581289249101,1,2,4,4,0
4,257.92,5,0,60,0,37,3,1,16.32,1289.6,6.32754342431762,1,2,2,2,0
1,174.6,3,0,19,1,37,2,2,12.68,523.8,7.26231386025201,1,0,10,2,0
3,92.32,4,0,20,1,99,2,2,12.19,369.28,13.2040727902946,0,0,9,5,1
2,67,5,0,55,0,69,0,2,8.4,335,12.5373134328358,0,2,7,4,0
2,411.2,1,1,39,1,73,2,1,34.52,411.2,8.39494163424125,2,1,11,6,1
3,415.7,3,1,62,1,84,0,2,17.63,1247.1,4.24103921096945,2,3,2,2,0
1,216.5,5,0,38,0,5,2,0,22.78,1082.5,10.5219399538106,1,1,9,2,0
1,61.43,1,0,51,1,19,2,0,7.99,61.43,13.0066742633892,0,2,6,2,0
4,396.86,1,0,62,0,99,0,2,23.32,396.86,5.87612760167313,2,3,1,3,0
2,22.99,2,0,49,1,84,3,0,36.71,45.98,159.67812092214,0,2,10,5,1
1,8.26,3,0,61,0,78,1,2,24.03,24.78,290.9200968523,0,3,7,5,1
0,187.23,4,0,41,0,31,3,2,42.11,748.92,22.4910537841158,1,2,10,2,0
4,412.23,5,1,36,1,41,1,2,20.32,2061.15,4.92928704849235,2,1,3,4,0
4,287.47,4,1,69,1,58,0,1,35.99,1149.88,12.5195672591923,1,3,7,2,0
0,287.53,2,1,20,0,59,0,1,35.91,575.06,12.4891315688798,1,0,5,1,0
2,397.24,3,1,68,1,53,2,2,25.19,1191.72,6.34125465713423,2,3,4,5,1
2,245.17,4,1,42,1,12,3,0,42.65,980.68,17.3960925072399,1,2,10,4,0
2,431.91,5,1,57,0,28,2,2,9.94,2159.55,2.30140538538121,2,2,10,5,1
3,450.18,5,1,63,1,35,2,1,7.71,2250.9,1.71264827402372,2,3,6,4,0
0,98.61,1,0,29,1,48,2,2,24.63,98.61,24.9771828414968,0,1,12,1,0
3,74.49,3,0,57,1,71,0,0,36.77,223.47,49.362330514163,0,2,10,6,1
4,302.15,4,0,70,0,28,1,2,23.59,1208.6,7.80738044017872,1,3,9,5,1
0,388.41,1,0,52,1,40,0,2,6.88,388.41,1.77132411626889,2,2,7,2,0
3,104.87,4,0,20,1,43,1,2,35.01,419.48,33.3841899494612,0,0,10,1,0
3,425.04,4,0,23,1,66,1,1,6.65,1700.16,1.56455862977602,2,0,9,4,0
0,366.54,5,1,43,0,56,0,1,26.74,1832.7,7.29524744911879,2,2,7,1,0
2,297.63,2,1,24,1,7,0,0,45.52,595.26,15.294157175016,1,0,7,1,0
3,348.92,3,0,38,0,21,0,1,11.2,1046.76,3.20990484924911,2,1,11,2,0
4,68.62,5,0,67,1,87,0,1,35.07,343.1,51.1075488195861,0,3,2,4,0
3,56.86,3,0,28,1,53,2,2,25.24,170.58,44.3897291593387,0,1,6,1,0
4,129.74,2,0,52,0,79,3,1,13.71,259.48,10.5672884229999,0,2,8,4,0
2,59.54,5,0,68,0,7,3,1,38.84,297.7,65.2334564998321,0,3,10,2,0
1,389.97,5,1,40,1,91,3,0,29.24,1949.85,7.4980126676411,2,1,4,0,0
3,10.16,1,0,23,0,23,0,1,30.19,10.16,297.145669291339,0,0,8,4,0
2,166.2,2,0,24,0,62,0,0,16.98,332.4,10.216606498195,0,0,6,4,0
4,492.8,4,1,27,1,38,2,1,44.15,1971.2,8.95900974025974,2,1,2,6,1
4,345.99,3,0,38,0,93,3,0,2.89,1037.97,0.835284256770427,2,1,10,3,0
1,62.01,5,1,20,1,79,2,1,43.1,310.05,69.5049185615224,0,0,1,4,0
2,42.18,3,0,61,0,23,3,1,32.37,126.54,76.7425320056899,0,3,4,5,1
4,385.21,3,0,63,1,44,1,2,2.31,1155.63,0.599672905687807,2,3,7,0,0
1,289.2,5,0,60,1,44,3,1,7.89,1446,2.72821576763486,1,2,7,3,0
2,358.53,4,1,36,0,21,1,0,35.24,1434.12,9.82902407051014,2,1,1,3,0
3,431.69,1,1,41,1,58,1,0,46.62,431.69,10.7994162477704,2,2,8,4,0
0,98.87,3,0,51,0,31,0,2,17.74,296.61,17.9427531101446,0,2,3,5,1
1,124.99,3,0,27,0,96,2,2,33.74,374.97,26.9941595327626,0,1,7,6,1
1,264.78,3,1,32,0,62,0,2,31.26,794.34,11.8060276455926,1,1,1,0,0
0,87.53,3,0,18,0,13,2,2,18.42,262.59,21.0442134125443,0,0,8,4,0
0,334.58,1,1,54,0,64,2,2,37.26,334.58,11.13635005081,1,2,4,2,0
1,370.91,2,1,35,0,52,2,0,30.16,741.82,8.13135261923378,2,1,9,5,1
1,422.59,5,1,20,1,45,0,2,27.5,2112.95,6.50748952885776,2,0,1,1,0
3,19.51,3,0,37,0,57,2,1,11.09,58.53,56.8426447975397,0,1,11,3,0
0,351.3,5,0,22,0,36,0,0,15.27,1756.5,4.3467122117848,2,0,6,3,0
3,496.87,2,1,40,1,37,3,1,32.48,993.74,6.53692112625033,2,1,2,2,0
4,374.84,1,0,66,1,85,1,0,5.54,374.84,1.47796393127735,2,3,3,0,0
0,200.99,2,0,46,1,61,2,1,36.21,401.98,18.0158216826708,1,2,4,6,1
4,472.27,1,1,51,1,85,3,1,23.51,472.27,4.97808457026701,2,2,10,0,0
0,381.74,4,0,46,1,90,1,2,3.88,1526.96,1.01639859590297,2,2,11,6,1
0,211.23,1,0,46,0,67,3,2,8.98,211.23,4.25129006296454,1,2,2,2,0
3,346.1,5,1,68,1,68,3,1,5.05,1730.5,1.4591158624675,2,3,1,6,1
1,198.29,4,1,27,1,82,0,0,43.85,793.16,22.1140753441929,1,1,8,4,0
2,9.71,2,0,31,0,68,0,2,45.44,19.42,467.971163748713,0,1,6,4,0
0,96.48,3,0,43,1,28,0,2,22.61,289.44,23.4349087893864,0,2,1,1,0
0,287.9,1,0,58,0,79,3,0,11.24,287.9,3.90413337964571,1,2,8,0,0
0,393.04,3,1,49,1,12,3,1,41.55,1179.12,10.571443110116,2,2,4,6,1
3,296.67,4,0,51,1,71,2,1,8.42,1186.68,2.83817035763643,1,2,1,0,0
3,234.79,5,0,48,1,68,1,2,29.54,1173.95,12.5814557689851,1,2,5,0,0
0,472.16,3,1,25,0,83,3,2,25.93,1416.48,5.49178244662826,2,0,6,2,0
4,327.46,1,1,56,1,62,1,2,46.11,327.46,14.0811091431015,1,2,6,0,0
1,156.44,4,0,28,0,60,2,1,4.38,625.76,2.79979544873434,0,1,9,2,0
2,112,4,0,70,0,94,2,0,21.81,448,19.4732142857143,0,3,2,3,0
2,121.71,1,1,27,0,89,3,2,41.59,121.71,34.1713910114206,0,1,10,2,0
0,451.8,1,0,70,1,29,0,1,18.3,451.8,4.05046480743692,2,3,6,6,1
4,178.44,4,0,61,0,51,1,0,26.58,713.76,14.8957632817754,1,3,4,6,1
0,44.24,5,0,41,0,48,2,0,41.74,221.2,94.3490054249548,0,2,4,3,0
3,336.44,3,0,18,1,70,3,2,3.04,1009.32,0.903578647009868,2,0,9,6,1
1,309.07,2,1,49,1,3,1,1,49.01,618.14,15.8572491668554,1,2,4,5,1
0,209.66,3,0,31,1,79,0,0,18.73,628.98,8.93351139940857,1,1,4,6,1
3,265.11,4,1,40,0,91,1,1,38.22,1060.44,14.4166572366188,1,1,2,5,1
0,78.11,5,0,19,1,23,3,2,46.28,390.55,59.2497759569837,0,0,4,6,1
3,346.91,4,1,53,0,42,2,2,14.64,1387.64,4.22011472716267,2,2,4,4,0
2,315.92,5,1,20,0,74,2,2,48.67,1579.6,15.4057989364396,1,0,4,3,0
3,321.77,4,1,64,1,77,2,1,23.29,1287.08,7.23808931845728,1,3,10,0,0
3,134.05,3,0,27,1,66,1,0,45.97,402.15,34.2931741887355,0,1,8,3,0
0,187.72,2,0,37,0,54,1,2,48.99,375.44,26.0973790752184,1,1,12,2,0
2,207.29,3,1,59,0,80,3,0,43.58,621.87,21.023686622606,1,2,9,4,0
1,263.37,3,0,59,1,11,2,1,6.97,790.11,2.6464669476402,1,2,11,5,1
0,239.41,4,0,61,1,80,2,1,11.45,957.64,4.78259053506537,1,3,12,0,0
1,351.76,4,1,69,0,18,3,1,33.46,1407.04,9.51216738685467,2,3,7,0,0
4,10.27,2,0,56,0,86,3,1,4.42,20.54,43.0379746835443,0,2,6,2,0
4,95.15,4,0,59,0,23,0,1,17.2,380.6,18.0767209668944,0,2,1,5,1
4,307.56,3,1,20,0,68,2,0,34.47,922.68,11.2075692547796,1,0,3,1,0
0,55.91,1,0,59,1,32,2,1,45.86,55.91,82.0246825254874,0,2,5,0,0
1,195.67,3,0,42,1,10,2,2,13.59,587.01,6.94536719987735,1,2,8,3,0
1,461.27,1,0,20,0,74,3,0,14.81,461.27,3.21070089101828,2,0,7,2,0
1,203.36,1,0,58,0,26,0,2,30.1,203.36,14.8013375295043,1,2,11,5,1
0,183.47,2,0,42,0,41,1,1,30.71,366.94,16.7384313511746,1,2,8,1,0
0,476.61,2,1,50,1,25,3,2,31.75,953.22,6.66163110299826,2,2,6,3,0
4,283.98,5,1,64,0,10,3,0,34.55,1419.9,12.1663497429396,1,3,7,5,1
1,51.35,2,0,39,1,36,0,1,40.24,102.7,78.3641674780915,0,1,1,1,0
0,283.13,4,1,19,1,30,0,2,36.24,1132.52,12.7997739554268,1,0,1,3,0
2,390.47,3,1,44,0,74,3,1,35.91,1171.41,9.19660921453633,2,2,11,5,1
0,362.05,2,1,68,1,58,2,0,33.55,724.1,9.26667587349813,2,3,8,4,0
3,440.27,4,1,24,0,18,1,2,29.69,1761.08,6.74358916119654,2,0,10,5,1
1,417.83,4,1,53,1,90,0,0,15.16,1671.32,3.6282698705215,2,2,6,6,1
2,478.5,3,1,63,1,12,0,1,25.63,1435.5,5.35632183908046,2,3,1,6,1
1,496.58,1,1,44,1,24,0,0,47.06,496.58,9.47682145877804,2,2,7,5,1
4,183.98,1,0,70,1,6,1,0,35.89,183.98,19.5075551690401,1,3,11,4,0
4,497.6,5,1,27,0,81,2,1,41.25,2488,8.28979099678457,2,1,12,1,0
0,73.15,2,0,50,0,43,2,2,28.44,146.3,38.879015721121,0,2,6,0,0
0,432.21,2,1,54,1,93,1,1,34.19,864.42,7.91050646676384,2,2,3,4,0
0,452.72,3,0,68,1,99,2,2,1.23,1358.16,0.271691111503799,2,3,8,4,0
0,197.92,1,0,28,1,52,0,0,7.9,197.92,3.99151172190784,1,1,12,5,1
0,126.77,2,0,33,0,55,0,0,38.59,253.54,30.4409560621598,0,1,4,0,0
0,498.55,3,0,63,1,35,1,0,4.09,1495.65,0.820379099388226,2,3,4,1,0
2,20.53,1,0,58,0,82,3,2,17.76,20.53,86.5075499269362,0,2,10,5,1
1,192.48,2,0,60,0,30,3,2,2.89,384.96,1.50145469659185,1,2,5,0,0
0,248.74,1,1,34,1,60,0,0,48.58,248.74,19.5304333842567,1,1,8,5,1
2,382.24,3,1,19,0,28,3,1,13.26,1146.72,3.46902469652574,2,0,1,3,0
2,16.13,1,0,58,1,62,1,1,6.17,16.13,38.2517048977061,0,2,1,0,0
1,263.39,1,0,43,0,59,0,2,34.72,263.39,13.1819734993736,1,2,6,4,0
2,314.45,2,0,55,0,7,3,2,24.04,628.9,7.64509460963587,1,2,10,5,1
4,305.47,4,1,61,1,9,1,2,28.95,1221.88,9.47719907028513,1,3,6,6,1
4,444.09,4,1,56,0,8,3,2,4.2,1776.36,0.945754239005607,2,2,1,2,0
0,391.94,5,1,59,0,69,1,0,28.18,1959.7,7.18987600142879,2,2,9,0,0
0,129.62,3,0,58,0,19,1,0,14.36,388.86,11.0785372627681,0,2,11,6,1
2,355.68,2,0,52,1,86,3,1,2.26,711.36,0.63540260908682,2,2,8,4,0
1,422.06,2,0,45,1,14,1,2,0.44,844.12,0.104250580486187,2,2,1,4,0
0,53.09,3,0,65,0,60,0,0,23.71,159.27,44.6600113015634,0,3,10,2,0
4,489.39,5,1,41,0,71,2,1,24.07,2446.95,4.91836776395104,2,2,7,6,1
0,422.32,1,0,19,0,50,0,1,15.77,422.32,3.73413525288881,2,0,11,5,1
4,371.05,2,1,56,0,87,1,1,38.49,742.1,10.3732650586174,2,2,7,6,1
2,75.28,1,0,35,1,4,0,1,0.17,75.28,0.225823591923486,0,1,9,3,0
4,187.66,3,0,62,0,49,2,1,24.75,562.98,13.1887456037515,1,3,3,0,0
4,25.59,1,0,50,0,51,0,1,2,25.59,7.81555295037124,0,2,2,1,0
1,272.58,5,1,57,0,61,0,2,44.41,1362.9,16.2924645975493,1,2,4,1,0
3,428.39,5,0,67,0,8,3,2,2.44,2141.95,0.569574453185182,2,3,1,4,0
4,365.81,4,0,38,1,41,3,2,9.36,1463.24,2.5587053388371,2,1,9,0,0
0,335.54,3,1,56,0,81,2,0,41.45,1006.62,12.3532216725279,2,2,2,6,1
4,99.23,4,0,65,1,59,0,2,10.68,396.92,10.7628741308072,0,3,5,6,1
0,283.3,5,1,34,1,9,0,1,47.89,1416.5,16.9043416872573,1,1,11,4,0
3,279.15,3,1,41,1,48,1,2,19.42,837.45,6.95683324377575,1,2,8,2,0
0,21.71,3,0,23,0,35,2,0,36.84,65.13,169.691386457854,0,0,12,5,1
3,78,5,0,49,0,36,0,2,39.21,390,50.2692307692308,0,2,4,0,0
0,142.01,3,1,42,0,93,2,0,38.79,426.03,27.3149778184635,0,2,1,4,0
1,160.59,3,0,64,0,84,0,0,20.36,481.77,12.6782489569712,0,3,11,5,1
3,37.87,1,0,28,0,19,2,2,3.84,37.87,10.1399524689728,0,1,12,6,1
2,322.32,2,0,57,0,6,1,2,8.97,644.64,2.78294862248697,1,2,5,4,0
2,110.69,1,0,33,1,64,3,0,12.21,110.69,11.0308067576114,0,1,12,0,0
0,309.62,2,1,43,1,23,2,2,34.73,619.24,11.216975647568,1,2,9,2,0
0,250.69,3,0,30,1,1,3,0,24.35,752.07,9.71319159120827,1,1,9,2,0
4,379.78,4,0,67,0,5,2,1,2.26,1519.12,0.595081362894307,2,3,11,2,0
1,151.77,5,0,68,1,3,1,0,12.01,758.85,7.91328984647822,0,3,1,5,1
4,460.49,3,1,49,1,32,2,2,4.81,1381.47,1.04453951225868,2,2,2,0,0
0,192.89,5,0,22,1,68,2,2,9.63,964.45,4.99248276219607,1,0,9,1,0
2,104.65,4,0,61,1,18,1,1,0.12,418.6,0.114667940754897,0,3,10,2,0
3,173.31,4,1,30,1,24,3,2,43.84,693.24,25.2957128844268,1,1,8,2,0
2,406.17,4,1,62,0,52,1,2,17.48,1624.68,4.3036167122141,2,3,12,2,0
1,129.14,5,0,48,0,64,0,1,17.15,645.7,13.2801610655103,0,2,11,4,0
1,322.96,2,0,46,1,59,2,1,22.69,645.92,7.02563784988853,1,2,7,2,0
4,177.2,2,0,24,1,6,1,1,31.28,354.4,17.6523702031603,1,0,1,0,0
3,97.56,5,0,27,0,98,0,0,24.53,487.8,25.1435014350144,0,1,4,6,1
3,41.35,3,0,21,0,61,0,1,25.77,124.05,62.3216444981862,0,0,3,4,0
3,204.75,4,1,59,1,62,3,0,29.19,819,14.2564102564103,1,2,12,2,0
4,381.78,1,0,70,0,94,3,1,17.66,381.78,4.62570066530463,2,3,10,5,1
1,67.03,1,0,25,0,69,3,2,5.6,67.03,8.35446814859018,0,0,1,6,1
0,13.85,5,0,35,0,29,1,1,40.61,69.25,293.212996389892,0,1,12,6,1
3,459.32,2,0,44,1,46,2,2,12.01,918.64,2.61473482539406,2,2,1,2,0
4,137.63,4,0,18,1,77,3,0,36.05,550.52,26.1934171328925,0,0,11,5,1
